,label,EAD,EDD,year,month,day,hour,DayName,Arpt_cond,P_Airp,P_AAR,P_ADR,Arrival_remainder,Departure_remainder,WD_850,WD_925,WD_1000,WS_850,WS_925,WS_1000,WDIR_t,WSPD_t,WG_t,VIS_t,WC_t,CLA_1LYR_t,BASE_1LYR_t,CLA_2LYR_t,BASE_2LYR_t,CLA_3LYR_t,BASE_3LYR_t
0,18.0,24.0,19.0,2018,1,1,0,1,1.0,1.0,21.427398543371513,28.164837307403694,0.0,0.0,320.0,325.0,245.0,28.0,19.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
1,4.0,3.0,9.0,2018,1,1,1,1,1.0,1.0,18.889484055322985,27.467665893721605,0.0,0.0,320.0,325.0,245.0,28.0,19.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
2,3.0,2.0,8.0,2018,1,1,2,1,1.0,1.0,4.777322899100386,15.970610632708535,0.0,0.0,320.0,325.0,245.0,28.0,19.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
3,0.0,3.0,1.0,2018,1,1,3,1,1.0,1.0,3.103604488803938,7.313531263370021,0.0,0.0,320.0,325.0,245.0,28.0,19.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
4,2.0,0.0,4.0,2018,1,1,4,1,1.0,1.0,2.1006133107370597,3.030147541349914,13.89938668926294,0.0,320.0,325.0,245.0,28.0,19.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5,1.0,2.0,0.0,2018,1,1,5,1,1.0,1.0,1.2963833067662733,4.359552561430025,31.703616693233727,0.0,320.0,325.0,245.0,28.0,19.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6,21.0,21.0,1.0,2018,1,1,6,1,1.0,1.0,3.5872204489708683,1.2996654820108784,31.412779551029132,11.700334517989122,300.0,280.0,235.0,30.0,9.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
7,36.0,30.0,3.0,2018,1,1,7,1,1.0,1.0,21.148371347198463,1.0695280933210385,6.851628652801537,31.93047190667896,300.0,280.0,235.0,30.0,9.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
8,32.0,36.0,18.0,2018,1,1,8,1,1.0,1.0,32.28509433301214,2.274948754657881,0.0,26.72505124534212,300.0,280.0,235.0,30.0,9.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
9,24.0,25.0,33.0,2018,1,1,9,1,1.0,1.0,31.110405175515428,10.149410330602636,0.0,31.850589669397365,300.0,280.0,235.0,30.0,9.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
10,25.0,26.0,30.0,2018,1,1,10,1,1.0,1.0,26.02357534083449,24.092759344037514,0.0,12.907240655962486,300.0,280.0,235.0,30.0,9.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
11,18.0,15.0,43.0,2018,1,1,11,1,1.0,1.0,24.389430347721227,34.083912744239136,3.610569652278773,0.0,300.0,280.0,235.0,30.0,9.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
12,15.0,15.0,40.0,2018,1,1,12,1,1.0,1.0,18.639924234778288,31.46711077519949,8.360075765221712,0.0,315.0,300.0,260.0,25.0,16.0,2.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
13,30.0,32.0,26.0,2018,1,1,13,1,1.0,1.0,17.438208673133694,36.34295274870925,7.561791326866306,0.0,315.0,300.0,260.0,25.0,16.0,2.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
14,21.0,22.0,37.0,2018,1,1,14,1,1.0,1.0,31.843939556541706,29.42559872585851,0.0,0.0,315.0,300.0,260.0,25.0,16.0,2.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
15,20.0,22.0,22.0,2018,1,1,15,1,1.0,1.0,21.297754145727513,38.42606603800279,11.702245854272487,0.0,315.0,300.0,260.0,25.0,16.0,2.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
16,28.0,26.0,32.0,2018,1,1,16,1,1.0,1.0,21.021078203859858,30.884610825360884,15.978921796140142,0.0,315.0,300.0,260.0,25.0,16.0,2.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
17,23.0,26.0,25.0,2018,1,1,17,1,1.0,1.0,25.574106433628508,29.818889829046743,15.425893566371492,0.0,315.0,300.0,260.0,25.0,16.0,2.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
18,37.0,37.0,17.0,2018,1,1,18,1,1.0,1.0,26.219583816194014,27.632238212102877,0.0,9.367761787897123,305.0,290.0,230.0,26.0,17.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
19,44.0,40.0,20.0,2018,1,1,19,1,1.0,1.0,36.01843545056374,22.688564230786977,0.0,9.311435769213023,305.0,290.0,230.0,26.0,17.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
20,34.0,27.0,35.0,2018,1,1,20,1,1.0,1.0,39.81050211405113,19.9635507227881,0.0,15.0364492772119,305.0,290.0,230.0,26.0,17.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
21,24.0,30.0,32.0,2018,1,1,21,1,1.0,1.0,31.183745548437408,21.86713888544031,0.0,4.132861114559692,305.0,290.0,230.0,26.0,17.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
22,23.0,22.0,36.0,2018,1,1,22,1,1.0,1.0,26.67289136036141,35.39666452910083,0.0,0.0,305.0,290.0,230.0,26.0,17.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
23,17.0,22.0,22.0,2018,1,1,23,1,1.0,1.0,24.21026296709003,35.81326331309991,0.0,0.0,305.0,290.0,230.0,26.0,17.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
24,17.0,17.0,17.0,2018,1,2,0,2,1.0,1.0,19.73667197453128,28.412541948287398,0.0,0.0,290.0,280.0,325.0,31.0,13.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
25,5.0,4.0,11.0,2018,1,2,1,2,1.0,1.0,16.610391594678486,24.53534842187397,0.0,0.0,290.0,280.0,325.0,31.0,13.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
26,4.0,3.0,9.0,2018,1,2,2,2,1.0,1.0,5.085237237919458,15.246498979359068,0.0,0.0,290.0,280.0,325.0,31.0,13.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
27,0.0,2.0,3.0,2018,1,2,3,2,1.0,1.0,3.8647504568485083,7.77752172005524,0.0,0.0,290.0,280.0,325.0,31.0,13.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
28,2.0,2.0,4.0,2018,1,2,4,2,1.0,1.0,1.806678103403962,4.5598900929164845,19.19332189659604,0.0,290.0,280.0,325.0,31.0,13.0,3.0,40.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
29,1.0,1.0,2.0,2018,1,2,5,2,1.0,1.0,1.87132553615771,4.3652265679797235,28.12867446384229,0.0,290.0,280.0,325.0,31.0,13.0,3.0,340.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
30,20.0,15.0,1.0,2018,1,2,6,2,1.0,1.0,3.1186106352136846,2.0930556290464266,32.881389364786315,15.906944370953573,290.0,315.0,325.0,31.0,18.0,8.0,40.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
31,33.0,34.0,2.0,2018,1,2,7,2,1.0,1.0,19.728112730850043,1.385781119435951,5.271887269149957,31.61421888056405,290.0,315.0,325.0,31.0,18.0,8.0,40.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
32,34.0,39.0,15.0,2018,1,2,8,2,1.0,1.0,32.12468260485859,2.2033684790933896,0.0,27.79663152090661,290.0,315.0,325.0,31.0,18.0,8.0,340.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
33,27.0,27.0,33.0,2018,1,2,9,2,1.0,1.0,31.642015619666406,8.785282460310665,0.0,34.21471753968933,290.0,315.0,325.0,31.0,18.0,8.0,340.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
34,27.0,26.0,32.0,2018,1,2,10,2,1.0,1.0,28.003186593466527,23.097259360923964,0.0,16.902740639076036,290.0,315.0,325.0,31.0,18.0,8.0,30.0,7.0,0.0,9999.0,0,0,0.0,0,0.0,0,0.0
35,16.0,12.0,42.0,2018,1,2,11,2,1.0,1.0,24.483994795357532,35.50607988290688,7.516005204642468,0.0,290.0,315.0,325.0,31.0,18.0,8.0,320.0,10.0,0.0,9999.0,0,2,30.0,0,400.0,0,400.0
36,11.0,14.0,39.0,2018,1,2,12,2,1.0,1.0,15.791669015337023,36.33122938638947,6.208330984662977,0.6687706136105334,315.0,315.0,300.0,39.0,18.0,6.0,320.0,10.0,0.0,9999.0,0,2,30.0,0,400.0,0,400.0
37,36.0,29.0,29.0,2018,1,2,13,2,1.0,1.0,15.806868547563285,36.63263640205532,6.193131452436715,0.0,315.0,315.0,300.0,39.0,18.0,6.0,320.0,10.0,0.0,9999.0,0,2,30.0,0,400.0,0,400.0
38,21.0,30.0,32.0,2018,1,2,14,2,1.0,1.0,31.224969576750162,29.15567410514959,0.0,2.84432589485041,315.0,315.0,300.0,39.0,18.0,6.0,320.0,10.0,0.0,9999.0,0,2,30.0,0,400.0,0,400.0
